Image,Entropy(bits),Avg_Gradient,time/frame
1686_dehazed.png,7.5719,47.4365,0.0212
1687_dehazed.png,7.5738,47.5098,0.0192
1688_dehazed.png,7.5735,47.5605,0.0211
1689_dehazed.png,7.5743,47.5581,0.0267
1690_dehazed.png,7.5739,47.589,0.0216
1691_dehazed.png,7.5745,47.5934,0.0287
1692_dehazed.png,7.5753,47.6189,0.0270
1693_dehazed.png,7.5903,48.2741,0.0250
1694_dehazed.png,7.5797,48.1927,0.0283
1695_dehazed.png,7.5782,48.1895,0.0196
1696_dehazed.png,7.5785,48.1924,0.0271
1697_dehazed.png,7.5786,48.2443,0.0233
1698_dehazed.png,7.5797,48.2626,0.0235
1699_dehazed.png,7.58,48.3043,0.0279
1700_dehazed.png,7.5819,48.3489,0.0282
1701_dehazed.png,7.5879,49.1252,0.0247
1702_dehazed.png,7.5863,49.1061,0.0265
1703_dehazed.png,7.5846,49.1128,0.0248
1704_dehazed.png,7.5852,49.1235,0.0220
1705_dehazed.png,7.6047,49.868,0.0260
1706_dehazed.png,7.5944,49.8084,0.0256
1707_dehazed.png,7.5949,49.7975,0.0220
1708_dehazed.png,7.5947,49.8228,0.0206
1709_dehazed.png,7.5968,49.8351,0.0201
1710_dehazed.png,7.5966,49.8246,0.0278
1711_dehazed.png,7.5979,49.8249,0.0220
1712_dehazed.png,7.598,49.8267,0.0202
1713_dehazed.png,7.5979,49.8641,0.0249
1714_dehazed.png,7.5983,49.8622,0.0233
1715_dehazed.png,7.5991,49.8818,0.0227
1716_dehazed.png,7.5983,49.9107,0.0192
1717_dehazed.png,7.611,50.2289,0.0271
1718_dehazed.png,7.6018,50.1535,0.0208
1719_dehazed.png,7.6011,50.1296,0.0291
1720_dehazed.png,7.6023,50.1365,0.0221
1721_dehazed.png,7.6018,50.1305,0.0249
1722_dehazed.png,7.6027,50.1176,0.0232
1723_dehazed.png,7.603,50.1118,0.0235
1724_dehazed.png,7.6035,50.1091,0.0201
1725_dehazed.png,7.6045,50.1023,0.0201
1726_dehazed.png,7.6044,50.0954,0.0223
1727_dehazed.png,7.6061,50.095,0.0271
1728_dehazed.png,7.6068,50.0971,0.0300
1729_dehazed.png,7.6181,50.3971,0.0195
1730_dehazed.png,7.6089,50.3375,0.0302
1731_dehazed.png,7.608,50.3442,0.0297
1732_dehazed.png,7.6083,50.3469,0.0282
1733_dehazed.png,7.6089,50.3659,0.0287
1734_dehazed.png,7.6092,50.3651,0.0297
1735_dehazed.png,7.6106,50.3563,0.0264
1736_dehazed.png,7.6103,50.3195,0.0226
1737_dehazed.png,7.611,50.2745,0.0234
1738_dehazed.png,7.6121,50.2454,0.0216
1739_dehazed.png,7.6128,50.239,0.0192
1740_dehazed.png,7.6136,50.2226,0.0262
1741_dehazed.png,7.6265,50.437,0.0258
1742_dehazed.png,7.6194,50.3916,0.0196
1743_dehazed.png,7.6182,50.4375,0.0205
1744_dehazed.png,7.6188,50.5766,0.0242
1745_dehazed.png,7.6191,50.6794,0.0286
1746_dehazed.png,7.6191,50.7679,0.0239
1747_dehazed.png,7.6189,50.8965,0.0200
1748_dehazed.png,7.6187,51.0187,0.0300
1749_dehazed.png,7.6184,50.9878,0.0211
1750_dehazed.png,7.6181,50.9625,0.0277
1751_dehazed.png,7.6134,50.739,0.0189
1752_dehazed.png,7.6107,50.8159,0.0302
1753_dehazed.png,7.621,50.8057,0.0299
1754_dehazed.png,7.612,50.7103,0.0301
1755_dehazed.png,7.6141,50.725,0.0232
1756_dehazed.png,7.615,50.7303,0.0278
1757_dehazed.png,7.6188,50.774,0.0226
1758_dehazed.png,7.6221,50.8757,0.0190
1759_dehazed.png,7.6262,51.008,0.0256
1760_dehazed.png,7.6338,51.1534,0.0299
1761_dehazed.png,7.6442,51.2538,0.0252
1762_dehazed.png,7.653,51.3326,0.0292
1763_dehazed.png,7.6589,51.3353,0.0251
1764_dehazed.png,7.6638,51.1875,0.0275
1765_dehazed.png,7.665,51.1675,0.0272
1766_dehazed.png,7.6498,50.7672,0.0276
1767_dehazed.png,7.6434,50.3983,0.0240
1768_dehazed.png,7.6421,50.2565,0.0278
1769_dehazed.png,7.6427,50.1447,0.0264
1770_dehazed.png,7.642,50.172,0.0286
1771_dehazed.png,7.6455,50.0491,0.0286
1772_dehazed.png,7.6517,50.0344,0.0269
1773_dehazed.png,7.6554,49.7348,0.0228
1774_dehazed.png,7.6652,49.5951,0.0220
1775_dehazed.png,7.6754,49.5129,0.0250
1776_dehazed.png,7.6855,49.5392,0.0267
1777_dehazed.png,7.6945,49.8608,0.0286
1778_dehazed.png,7.6927,49.9006,0.0221
1779_dehazed.png,7.691,49.8361,0.0211
1780_dehazed.png,7.6996,49.9446,0.0259
1781_dehazed.png,7.7109,50.3521,0.0266
1782_dehazed.png,7.7123,50.4083,0.0267
1783_dehazed.png,7.7105,50.3904,0.0292
1784_dehazed.png,7.7122,50.4445,0.0301
1785_dehazed.png,7.7163,50.457,0.0254
1786_dehazed.png,7.721,50.413,0.0235
1787_dehazed.png,7.7279,50.4369,0.0261
1788_dehazed.png,7.7296,50.3942,0.0203
1789_dehazed.png,7.7328,50.5375,0.0288
1790_dehazed.png,7.7323,50.394,0.0299
1791_dehazed.png,7.7339,50.3001,0.0298
1792_dehazed.png,7.736,50.3869,0.0212
1793_dehazed.png,7.7345,50.3971,0.0227
1794_dehazed.png,7.7329,50.3584,0.0244
1795_dehazed.png,7.7324,50.2887,0.0197
1796_dehazed.png,7.7316,50.3381,0.0301
1797_dehazed.png,7.7306,50.4347,0.0202
1798_dehazed.png,7.7295,50.5421,0.0203
1799_dehazed.png,7.73,50.7197,0.0216
1800_dehazed.png,7.7301,50.7439,0.0256
1801_dehazed.png,7.739,51.824,0.0288
1802_dehazed.png,7.7324,51.8206,0.0232
1803_dehazed.png,7.7319,52.1324,0.0296
1804_dehazed.png,7.7326,52.1618,0.0282
1805_dehazed.png,7.7338,52.143,0.0257
1806_dehazed.png,7.735,52.1613,0.0231
1807_dehazed.png,7.7365,52.1604,0.0254
1808_dehazed.png,7.7372,52.1339,0.0201
1809_dehazed.png,7.7402,52.0852,0.0254
1810_dehazed.png,7.743,52.122,0.0217
1811_dehazed.png,7.744,52.1372,0.0198
1812_dehazed.png,7.7441,51.878,0.0235
1813_dehazed.png,7.7503,51.9465,0.0279
1814_dehazed.png,7.7431,51.8417,0.0190
1815_dehazed.png,7.7441,51.9132,0.0256
1816_dehazed.png,7.7448,51.9166,0.0223
1817_dehazed.png,7.7454,51.8364,0.0276
1818_dehazed.png,7.7473,51.9297,0.0216
1819_dehazed.png,7.7482,51.9178,0.0249
1820_dehazed.png,7.7512,51.9891,0.0214
1821_dehazed.png,7.7517,52.0214,0.0208
1822_dehazed.png,7.7511,52.0243,0.0222
1823_dehazed.png,7.7505,52.0074,0.0251
1824_dehazed.png,7.7497,52.2574,0.0271
1825_dehazed.png,7.7595,52.7865,0.0287
1826_dehazed.png,7.7526,52.7759,0.0238
1827_dehazed.png,7.7519,52.7902,0.0301
1828_dehazed.png,7.7512,52.7948,0.0202
1829_dehazed.png,7.7487,52.7993,0.0195
1830_dehazed.png,7.7467,52.7364,0.0215
1831_dehazed.png,7.7466,52.685,0.0239
1832_dehazed.png,7.7434,52.7315,0.0283
1833_dehazed.png,7.7435,52.7313,0.0199
1834_dehazed.png,7.7438,52.695,0.0300
1835_dehazed.png,7.7419,52.6275,0.0238
1836_dehazed.png,7.7426,52.5565,0.0266
1837_dehazed.png,7.7511,52.8422,0.0272
1838_dehazed.png,7.7465,52.7312,0.0216
1839_dehazed.png,7.7457,52.6537,0.0259
1840_dehazed.png,7.7461,52.5766,0.0285
1841_dehazed.png,7.7469,52.4816,0.0214
1842_dehazed.png,7.7479,52.4744,0.0242
1843_dehazed.png,7.749,52.4682,0.0220
1844_dehazed.png,7.7505,52.4935,0.0216
1845_dehazed.png,7.7527,52.4783,0.0204
1846_dehazed.png,7.7537,52.4911,0.0290
1847_dehazed.png,7.7519,52.5026,0.0274
1848_dehazed.png,7.7531,52.5971,0.0284
1849_dehazed.png,7.7631,52.8676,0.0206
1850_dehazed.png,7.7578,52.7867,0.0215
1851_dehazed.png,7.7561,52.7939,0.0190
1852_dehazed.png,7.7549,52.7118,0.0192
1853_dehazed.png,7.7556,52.664,0.0252
1854_dehazed.png,7.756,52.6099,0.0295
1855_dehazed.png,7.7567,52.6387,0.0205
1856_dehazed.png,7.7562,52.6409,0.0236
1857_dehazed.png,7.7571,52.6366,0.0199
1858_dehazed.png,7.7574,52.675,0.0271
1859_dehazed.png,7.7581,52.6624,0.0292
1860_dehazed.png,7.7584,52.6903,0.0252
1861_dehazed.png,7.766,52.9858,0.0211
1862_dehazed.png,7.7598,52.9156,0.0291
1863_dehazed.png,7.7576,52.9484,0.0203
1864_dehazed.png,7.757,52.9157,0.0202
1865_dehazed.png,7.7574,52.8735,0.0265
1866_dehazed.png,7.7576,52.875,0.0271
1867_dehazed.png,7.7589,52.8673,0.0191
1868_dehazed.png,7.7594,52.8639,0.0259
1869_dehazed.png,7.7597,52.8507,0.0275
1870_dehazed.png,7.7596,52.8464,0.0294
1871_dehazed.png,7.7602,52.8549,0.0209
1872_dehazed.png,7.7618,52.8634,0.0269
1873_dehazed.png,7.7693,53.0581,0.0296
1874_dehazed.png,7.764,52.9874,0.0237
1875_dehazed.png,7.7645,52.9703,0.0243
1876_dehazed.png,7.7652,52.9603,0.0196
1877_dehazed.png,7.7668,52.9407,0.0257
1878_dehazed.png,7.7678,52.9174,0.0285
1879_dehazed.png,7.7684,52.8802,0.0279
1880_dehazed.png,7.7683,52.8297,0.0283
1881_dehazed.png,7.7691,52.8432,0.0255
1882_dehazed.png,7.769,52.8273,0.0246
1883_dehazed.png,7.769,52.8322,0.0251
1884_dehazed.png,7.7688,52.8282,0.0205
1885_dehazed.png,7.7734,52.9251,0.0217
1886_dehazed.png,7.7672,52.9028,0.0219
1887_dehazed.png,7.7657,52.9118,0.0276
1888_dehazed.png,7.7652,52.9046,0.0289
1889_dehazed.png,7.7648,52.9575,0.0229
1890_dehazed.png,7.7654,52.9654,0.0192
1891_dehazed.png,7.7648,52.9664,0.0277
1892_dehazed.png,7.7649,52.9282,0.0201
1893_dehazed.png,7.7646,52.8873,0.0289
1894_dehazed.png,7.764,52.8934,0.0227
1895_dehazed.png,7.7636,52.8685,0.0254
1896_dehazed.png,7.763,52.8624,0.0220
1897_dehazed.png,7.7681,52.9105,0.0285
1898_dehazed.png,7.7625,52.8931,0.0230
1899_dehazed.png,7.7625,52.8829,0.0254
1900_dehazed.png,7.7606,52.9033,0.0234
1901_dehazed.png,7.7561,52.4848,0.0292
1902_dehazed.png,7.754,52.4621,0.0241
1903_dehazed.png,7.7529,52.4366,0.0270
1904_dehazed.png,7.7534,52.454,0.0293
1905_dehazed.png,7.7529,52.4736,0.0192
1906_dehazed.png,7.753,52.486,0.0276
1907_dehazed.png,7.7529,52.4766,0.0285
1908_dehazed.png,7.7524,52.4539,0.0190
1909_dehazed.png,7.7598,52.3774,0.0274
1910_dehazed.png,7.7534,52.289,0.0298
1911_dehazed.png,7.7531,52.2937,0.0195
1912_dehazed.png,7.7522,52.3243,0.0191
1913_dehazed.png,7.7532,52.3506,0.0196
1914_dehazed.png,7.753,52.3786,0.0249
1915_dehazed.png,7.754,52.3904,0.0297
1916_dehazed.png,7.7549,52.3653,0.0239
1917_dehazed.png,7.7552,52.3815,0.0262
1918_dehazed.png,7.7565,52.3462,0.0277
1919_dehazed.png,7.7568,52.3225,0.0259
1920_dehazed.png,7.757,52.2694,0.0190
1921_dehazed.png,7.761,52.2965,0.0249
1922_dehazed.png,7.7562,52.1572,0.0194
1923_dehazed.png,7.7554,52.0704,0.0199
1924_dehazed.png,7.7549,51.9731,0.0252
1925_dehazed.png,7.7544,51.8861,0.0265
1926_dehazed.png,7.755,51.8824,0.0271
1927_dehazed.png,7.7549,51.9047,0.0253
1928_dehazed.png,7.7557,51.9423,0.0211
1929_dehazed.png,7.7558,51.9585,0.0195
1930_dehazed.png,7.7563,51.9783,0.0205
1931_dehazed.png,7.7567,51.9479,0.0268
1932_dehazed.png,7.7572,51.9398,0.0288
1933_dehazed.png,7.7616,52.0064,0.0266
1934_dehazed.png,7.7565,51.9391,0.0252
1935_dehazed.png,7.7563,51.9192,0.0232
1936_dehazed.png,7.7578,51.9291,0.0207
1937_dehazed.png,7.7587,51.915,0.0207
1938_dehazed.png,7.759,51.9186,0.0271
1939_dehazed.png,7.7612,51.941,0.0219
1940_dehazed.png,7.7613,51.9224,0.0224
1941_dehazed.png,7.7619,51.9395,0.0282
1942_dehazed.png,7.7626,51.9412,0.0213
1943_dehazed.png,7.7608,52.0038,0.0284
1944_dehazed.png,7.7624,52.0209,0.0294
1945_dehazed.png,7.7679,52.111,0.0234
1946_dehazed.png,7.7622,52.0383,0.0288
1947_dehazed.png,7.7617,52.0432,0.0300
1948_dehazed.png,7.7626,52.0549,0.0192
1949_dehazed.png,7.7631,52.0279,0.0241
1950_dehazed.png,7.7634,52.026,0.0284
1951_dehazed.png,7.7613,51.8465,0.0233
1952_dehazed.png,7.7609,51.7688,0.0216
1953_dehazed.png,7.7594,51.7254,0.0277
1954_dehazed.png,7.7596,51.6999,0.0247
1955_dehazed.png,7.7601,51.6992,0.0222
1956_dehazed.png,7.7587,51.6885,0.0274
1957_dehazed.png,7.7678,51.7596,0.0286
1958_dehazed.png,7.7614,51.7084,0.0214
1959_dehazed.png,7.7612,51.7109,0.0294
1960_dehazed.png,7.761,51.7262,0.0239
1961_dehazed.png,7.7617,51.7225,0.0214
1962_dehazed.png,7.7611,51.7497,0.0210
1963_dehazed.png,7.7615,51.7694,0.0217
1964_dehazed.png,7.7606,51.7856,0.0201
1965_dehazed.png,7.7592,51.8163,0.0223
1966_dehazed.png,7.7595,51.8547,0.0288
1967_dehazed.png,7.758,51.9238,0.0240
1968_dehazed.png,7.7577,51.986,0.0273
1969_dehazed.png,7.7655,52.2069,0.0196
1970_dehazed.png,7.7579,52.1808,0.0196
1971_dehazed.png,7.7557,52.1897,0.0284
1972_dehazed.png,7.7554,52.152,0.0229
1973_dehazed.png,7.7544,52.155,0.0240
1974_dehazed.png,7.7528,52.1555,0.0206
1975_dehazed.png,7.752,52.2013,0.0266
1976_dehazed.png,7.7521,52.2165,0.0257
1977_dehazed.png,7.7508,52.2157,0.0244
1978_dehazed.png,7.751,52.2,0.0294
1979_dehazed.png,7.7486,52.2487,0.0203
1980_dehazed.png,7.7475,52.2776,0.0280
1981_dehazed.png,7.7536,52.4239,0.0217
1982_dehazed.png,7.7456,52.4096,0.0223
1983_dehazed.png,7.7448,52.4404,0.0259
1984_dehazed.png,7.744,52.4821,0.0246
1985_dehazed.png,7.743,52.4693,0.0206
1986_dehazed.png,7.7431,52.5107,0.0272
1987_dehazed.png,7.7426,52.5242,0.0290
1988_dehazed.png,7.7417,52.5466,0.0215
1989_dehazed.png,7.7414,52.5947,0.0290
1990_dehazed.png,7.7412,52.6134,0.0272
1991_dehazed.png,7.7407,52.6365,0.0276
1992_dehazed.png,7.7401,52.6376,0.0267
1993_dehazed.png,7.748,52.7838,0.0218
1994_dehazed.png,7.7414,52.7393,0.0292
1995_dehazed.png,7.74,52.7269,0.0210
1996_dehazed.png,7.7401,52.7509,0.0254
1997_dehazed.png,7.7388,52.7726,0.0247
1998_dehazed.png,7.7393,52.7893,0.0219
1999_dehazed.png,7.7398,52.7867,0.0272
2000_dehazed.png,7.7404,52.7428,0.0264
2001_dehazed.png,7.7383,52.4515,0.0204
2002_dehazed.png,7.7368,52.4039,0.0264
2003_dehazed.png,7.7368,52.4421,0.0273
2004_dehazed.png,7.7355,52.5317,0.0271
2005_dehazed.png,7.7442,52.4409,0.0295
2006_dehazed.png,7.7348,52.3849,0.0289
2007_dehazed.png,7.7339,52.4124,0.0196
2008_dehazed.png,7.7342,52.3533,0.0255
2009_dehazed.png,7.735,52.3368,0.0199
2010_dehazed.png,7.7365,52.2955,0.0190
2011_dehazed.png,7.7358,52.287,0.0257
2012_dehazed.png,7.7362,52.2789,0.0279
2013_dehazed.png,7.7353,52.2594,0.0280
2014_dehazed.png,7.7347,52.1844,0.0260
2015_dehazed.png,7.7344,52.1561,0.0292
2016_dehazed.png,7.736,52.0855,0.0234
2017_dehazed.png,7.7402,52.1118,0.0300
2018_dehazed.png,7.7341,51.9653,0.0219
2019_dehazed.png,7.7339,51.7872,0.0249
2020_dehazed.png,7.7365,51.5512,0.0201
2021_dehazed.png,7.7386,51.4411,0.0235
2022_dehazed.png,7.7408,51.3474,0.0216
2023_dehazed.png,7.743,51.3298,0.0275
2024_dehazed.png,7.7423,51.301,0.0261
2025_dehazed.png,7.7425,51.2698,0.0297
2026_dehazed.png,7.7421,51.1725,0.0216
2027_dehazed.png,7.7407,51.149,0.0279
2028_dehazed.png,7.7383,51.1487,0.0236
2029_dehazed.png,7.7421,51.3641,0.0257
2030_dehazed.png,7.7331,51.4111,0.0190
2031_dehazed.png,7.7316,51.4395,0.0281
2032_dehazed.png,7.7308,51.46,0.0200
2033_dehazed.png,7.7291,51.5424,0.0236
2034_dehazed.png,7.7309,51.6183,0.0290
2035_dehazed.png,7.7305,51.6669,0.0219
2036_dehazed.png,7.7326,51.7557,0.0201
2037_dehazed.png,7.7335,51.8899,0.0294
2038_dehazed.png,7.7354,51.999,0.0211
2039_dehazed.png,7.7375,52.0548,0.0252
2040_dehazed.png,7.737,52.0736,0.0257
2041_dehazed.png,7.7461,52.356,0.0242
2042_dehazed.png,7.7416,52.2657,0.0230
2043_dehazed.png,7.7411,52.2428,0.0251
2044_dehazed.png,7.7399,52.0937,0.0197
2045_dehazed.png,7.7416,52.0044,0.0289
2046_dehazed.png,7.7421,51.8075,0.0241
2047_dehazed.png,7.7444,51.699,0.0196
2048_dehazed.png,7.7448,51.7131,0.0257
2049_dehazed.png,7.7475,51.7585,0.0234
2050_dehazed.png,7.7475,51.7859,0.0244
2051_dehazed.png,7.7508,51.6105,0.0228
2052_dehazed.png,7.7508,51.5917,0.0301
2053_dehazed.png,7.7621,51.6723,0.0264
2054_dehazed.png,7.7576,51.6017,0.0258
2055_dehazed.png,7.7586,51.4926,0.0280
2056_dehazed.png,7.7597,51.475,0.0284
2057_dehazed.png,7.7597,51.5056,0.0225
2058_dehazed.png,7.7609,51.4923,0.0207
2059_dehazed.png,7.761,51.4732,0.0241
2060_dehazed.png,7.7607,51.5013,0.0193
2061_dehazed.png,7.7614,51.4959,0.0248
2062_dehazed.png,7.7609,51.4768,0.0248
2063_dehazed.png,7.7605,51.4869,0.0265
2064_dehazed.png,7.76,51.4884,0.0228
2065_dehazed.png,7.7646,51.6052,0.0272
2066_dehazed.png,7.7586,51.5855,0.0209
2067_dehazed.png,7.7569,51.5395,0.0244
2068_dehazed.png,7.7562,51.5652,0.0290
2069_dehazed.png,7.7547,51.5449,0.0223
2070_dehazed.png,7.7546,51.5773,0.0235
2071_dehazed.png,7.7534,51.6064,0.0294
2072_dehazed.png,7.7529,51.6663,0.0255
2073_dehazed.png,7.7531,51.6997,0.0200
2074_dehazed.png,7.7516,51.7232,0.0297
2075_dehazed.png,7.7499,51.7296,0.0202
2076_dehazed.png,7.7482,51.7425,0.0278
2077_dehazed.png,7.7508,51.9388,0.0261
2078_dehazed.png,7.745,51.896,0.0232
2079_dehazed.png,7.743,51.8807,0.0295
2080_dehazed.png,7.7425,51.8944,0.0225
2081_dehazed.png,7.7438,51.9058,0.0196
2082_dehazed.png,7.7424,51.9222,0.0190
2083_dehazed.png,7.7428,51.9528,0.0208
2084_dehazed.png,7.7432,51.9626,0.0266
2085_dehazed.png,7.7425,52.0104,0.0273
2086_dehazed.png,7.7421,52.0185,0.0270
2087_dehazed.png,7.7415,52.0235,0.0296
2088_dehazed.png,7.741,52.0494,0.0248
2089_dehazed.png,7.7498,52.3687,0.0278
2090_dehazed.png,7.7443,52.3293,0.0282
2091_dehazed.png,7.7427,52.3287,0.0208
2092_dehazed.png,7.7413,52.3548,0.0275
2093_dehazed.png,7.7406,52.3739,0.0266
2094_dehazed.png,7.74,52.3934,0.0298
2095_dehazed.png,7.7397,52.3845,0.0239
2096_dehazed.png,7.7396,52.3667,0.0253
2097_dehazed.png,7.7395,52.3758,0.0239
2098_dehazed.png,7.741,52.3587,0.0256
2099_dehazed.png,7.7417,52.4113,0.0190
2100_dehazed.png,7.7423,52.4474,0.0300
2101_dehazed.png,7.7505,52.3911,0.0217
2102_dehazed.png,7.7447,52.3105,0.0294
2103_dehazed.png,7.7436,52.3112,0.0191
2104_dehazed.png,7.7435,52.3262,0.0248
2105_dehazed.png,7.7434,52.3555,0.0213
2106_dehazed.png,7.7438,52.3541,0.0299
2107_dehazed.png,7.7447,52.3664,0.0241
2108_dehazed.png,7.7457,52.3954,0.0300
2109_dehazed.png,7.7459,52.4343,0.0283
2110_dehazed.png,7.7464,52.4444,0.0218
2111_dehazed.png,7.7462,52.429,0.0271
2112_dehazed.png,7.7467,52.4256,0.0209
2113_dehazed.png,7.7539,52.7044,0.0239
2114_dehazed.png,7.7484,52.631,0.0237
2115_dehazed.png,7.7486,52.6035,0.0250
2116_dehazed.png,7.7493,52.5886,0.0277
2117_dehazed.png,7.749,52.595,0.0264
2118_dehazed.png,7.7488,52.5613,0.0190
2119_dehazed.png,7.7489,52.5445,0.0294
2120_dehazed.png,7.7491,52.5031,0.0299
2121_dehazed.png,7.7493,52.5111,0.0206
2122_dehazed.png,7.7497,52.498,0.0192
2123_dehazed.png,7.75,52.4901,0.0238
2124_dehazed.png,7.7501,52.4734,0.0278
2125_dehazed.png,7.7572,52.5805,0.0285
2126_dehazed.png,7.7527,52.5362,0.0262
2127_dehazed.png,7.7524,52.5498,0.0280
2128_dehazed.png,7.7534,52.6081,0.0206
2129_dehazed.png,7.7552,52.6812,0.0236
2130_dehazed.png,7.7559,52.7699,0.0231
2131_dehazed.png,7.7545,52.7967,0.0211
2132_dehazed.png,7.7537,52.7683,0.0250
2133_dehazed.png,7.752,52.7387,0.0236
2134_dehazed.png,7.7513,52.7017,0.0192
2135_dehazed.png,7.7523,52.7775,0.0223
2136_dehazed.png,7.7518,52.7632,0.0297
2137_dehazed.png,7.758,52.7251,0.0200
2138_dehazed.png,7.7528,52.6586,0.0227
2139_dehazed.png,7.7512,52.4928,0.0249
2140_dehazed.png,7.7506,52.4475,0.0218
2141_dehazed.png,7.7493,52.4648,0.0206
2142_dehazed.png,7.7493,52.4295,0.0199
2143_dehazed.png,7.749,52.381,0.0223
2144_dehazed.png,7.7489,52.3383,0.0297
2145_dehazed.png,7.7503,52.3337,0.0270
2146_dehazed.png,7.7504,52.3063,0.0261
2147_dehazed.png,7.751,52.2912,0.0216
2148_dehazed.png,7.7508,52.3071,0.0287
2149_dehazed.png,7.7567,52.3936,0.0194
2150_dehazed.png,7.7507,52.3129,0.0286
2151_dehazed.png,7.7458,52.1115,0.0269
2152_dehazed.png,7.7449,52.0738,0.0221
2153_dehazed.png,7.746,52.0529,0.0215
2154_dehazed.png,7.7468,51.9945,0.0279
2155_dehazed.png,7.7484,51.9861,0.0253
2156_dehazed.png,7.7495,52.0121,0.0243
2157_dehazed.png,7.7501,51.985,0.0199
2158_dehazed.png,7.7511,52.0489,0.0214
2159_dehazed.png,7.752,52.025,0.0220
2160_dehazed.png,7.7525,51.9529,0.0194
2161_dehazed.png,7.7618,51.8199,0.0209
2162_dehazed.png,7.7578,51.881,0.0288
2163_dehazed.png,7.7576,51.964,0.0298
2164_dehazed.png,7.7576,51.7743,0.0243
2165_dehazed.png,7.7571,51.6982,0.0224
2166_dehazed.png,7.7568,51.729,0.0262
2167_dehazed.png,7.7568,51.7507,0.0238
2168_dehazed.png,7.7582,51.7598,0.0217
2169_dehazed.png,7.758,51.8782,0.0293
2170_dehazed.png,7.7581,51.9056,0.0212
2171_dehazed.png,7.7576,51.8237,0.0219
2172_dehazed.png,7.7572,51.7913,0.0221
2173_dehazed.png,7.7616,51.8615,0.0234
2174_dehazed.png,7.7567,51.7875,0.0284
2175_dehazed.png,7.7561,51.7486,0.0198
2176_dehazed.png,7.7577,51.798,0.0229
2177_dehazed.png,7.7561,51.7507,0.0243
2178_dehazed.png,7.7555,51.7432,0.0293
2179_dehazed.png,7.7557,51.7465,0.0263
2180_dehazed.png,7.7569,51.7184,0.0231
2181_dehazed.png,7.7562,51.7587,0.0235
2182_dehazed.png,7.7567,51.7571,0.0205
2183_dehazed.png,7.7548,51.7464,0.0301
2184_dehazed.png,7.7555,51.8167,0.0238
2185_dehazed.png,7.7601,51.9315,0.0279
2186_dehazed.png,7.7574,51.8516,0.0264
2187_dehazed.png,7.7581,51.8523,0.0237
2188_dehazed.png,7.756,51.8398,0.0205
2189_dehazed.png,7.7549,51.8055,0.0276
2190_dehazed.png,7.7549,51.8746,0.0226
2191_dehazed.png,7.7539,51.7559,0.0236
2192_dehazed.png,7.7533,51.8784,0.0228
2193_dehazed.png,7.753,51.9625,0.0273
2194_dehazed.png,7.7519,51.9588,0.0284
2195_dehazed.png,7.7538,51.8581,0.0237
2196_dehazed.png,7.7545,51.8928,0.0295
2197_dehazed.png,7.762,52.0615,0.0256
2198_dehazed.png,7.7569,51.8773,0.0292
2199_dehazed.png,7.7552,51.944,0.0223
2200_dehazed.png,7.7535,51.9425,0.0205
2201_dehazed.png,7.753,51.7093,0.0248
2202_dehazed.png,7.7521,51.6761,0.0196
2203_dehazed.png,7.752,51.7018,0.0230
2204_dehazed.png,7.753,51.7234,0.0239
2205_dehazed.png,7.7536,51.7741,0.0228
2206_dehazed.png,7.7522,51.812,0.0190
2207_dehazed.png,7.7512,51.7614,0.0222
2208_dehazed.png,7.7517,51.7279,0.0220
2209_dehazed.png,7.7584,51.6175,0.0246
2210_dehazed.png,7.7535,51.5544,0.0302
2211_dehazed.png,7.753,51.5648,0.0199
2212_dehazed.png,7.7534,51.5684,0.0259
2213_dehazed.png,7.7531,51.5607,0.0268
2214_dehazed.png,7.7538,51.5872,0.0214
2215_dehazed.png,7.7542,51.5879,0.0232
2216_dehazed.png,7.7546,51.5961,0.0244
2217_dehazed.png,7.7542,51.6446,0.0234
2218_dehazed.png,7.7549,51.5379,0.0244
2219_dehazed.png,7.7548,51.5014,0.0189
2220_dehazed.png,7.753,51.5629,0.0246
2221_dehazed.png,7.7599,51.8355,0.0280
2222_dehazed.png,7.7545,51.8066,0.0217
2223_dehazed.png,7.7548,51.8272,0.0288
2224_dehazed.png,7.7542,51.8156,0.0297
2225_dehazed.png,7.7562,51.7405,0.0290
2226_dehazed.png,7.7577,51.6765,0.0198
2227_dehazed.png,7.7594,51.6692,0.0202
2228_dehazed.png,7.7603,51.7485,0.0226
2229_dehazed.png,7.7611,51.7238,0.0212
2230_dehazed.png,7.7611,51.7018,0.0259
2231_dehazed.png,7.7597,51.6943,0.0203
2232_dehazed.png,7.7601,51.6855,0.0213
2233_dehazed.png,7.7667,51.7779,0.0297
2234_dehazed.png,7.7623,51.7977,0.0197
2235_dehazed.png,7.7634,51.8374,0.0210
2236_dehazed.png,7.7624,51.8294,0.0226
2237_dehazed.png,7.7611,51.7684,0.0213
2238_dehazed.png,7.7608,51.7716,0.0258
2239_dehazed.png,7.7622,51.7868,0.0228
2240_dehazed.png,7.7614,51.7535,0.0219
2241_dehazed.png,7.7616,51.7589,0.0280
2242_dehazed.png,7.7613,51.7955,0.0251
2243_dehazed.png,7.7619,51.8454,0.0197
2244_dehazed.png,7.7627,51.8675,0.0271
2245_dehazed.png,7.7668,52.0375,0.0216
2246_dehazed.png,7.7626,52.0402,0.0204
2247_dehazed.png,7.7611,52.0624,0.0197
2248_dehazed.png,7.7605,52.0434,0.0294
2249_dehazed.png,7.7607,52.0631,0.0221
